audit_id,child_id,agent,timestamp,confidence_score,status,execution_time_ms,escalated
AUD-CH-451-Eth-8203,CH-451,Ethics and Consent Agent,2026-03-02T12:44:42,0.98,passed,2357,False
AUD-CH-451-Bia-6594,CH-451,Bias Monitoring Agent,2026-03-02T12:44:45,0.92,passed,1973,False
AUD-CH-451-Dat-1803,CH-451,Data Quality Agent,2026-03-02T12:44:54,0.96,passed,656,False
AUD-CH-451-Con-6250,CH-451,Confidence and Abstention Agent,2026-03-02T12:44:58,0.95,passed,1437,False
AUD-CH-452-Inp-2108,CH-452,Input Aggregation Agent,2026-03-01T19:39:00,0.69,escalated_to_human,4736,True
AUD-CH-452-Pro-6178,CH-452,Profile Synthesis Agent,2026-03-01T19:39:31,0.87,completed,180,False
AUD-CH-452-Pre-7537,CH-452,Prediction Agent,2026-03-01T19:39:43,0.77,completed,5007,False
AUD-CH-452-Dom-3916,CH-452,Domain Analysis Agent,2026-03-01T19:39:46,0.69,escalated_to_human,5119,True
AUD-CH-452-Gui-4160,CH-452,Guideline Generation Agent,2026-03-01T19:40:17,0.73,escalated_to_human,3490,True
AUD-CH-452-Goa-1850,CH-452,Goal Generation Agent,2026-03-01T19:40:54,0.79,completed,5976,False
AUD-CH-452-Mil-7690,CH-452,Milestone Planning Agent,2026-03-01T19:41:16,0.74,escalated_to_human,922,True
AUD-CH-452-Car-7029,CH-452,Caregiver Guidance Agent,2026-03-01T19:41:37,0.84,completed,4288,False
AUD-CH-452-Eth-6395,CH-452,Ethics and Consent Agent,2026-03-01T19:42:05,0.92,passed,1843,False
AUD-CH-452-Bia-5618,CH-452,Bias Monitoring Agent,2026-03-01T19:42:08,0.93,passed,2076,False
AUD-CH-452-Dat-5538,CH-452,Data Quality Agent,2026-03-01T19:42:20,0.97,passed,1112,False
AUD-CH-452-Con-8778,CH-452,Confidence and Abstention Agent,2026-03-01T19:42:24,0.96,passed,1477,False
AUD-CH-453-Inp-8646,CH-453,Input Aggregation Agent,2026-03-02T23:24:00,0.78,completed,3635,False
AUD-CH-453-Pro-9592,CH-453,Profile Synthesis Agent,2026-03-02T23:24:29,0.69,escalated_to_human,4577,True
AUD-CH-453-Pre-5807,CH-453,Prediction Agent,2026-03-02T23:24:42,0.82,completed,2738,False
AUD-CH-453-Dom-7926,CH-453,Domain Analysis Agent,2026-03-02T23:25:22,0.8,completed,5220,False
AUD-CH-453-Gui-4927,CH-453,Guideline Generation Agent,2026-03-02T23:25:49,0.91,completed,598,False
AUD-CH-453-Goa-7975,CH-453,Goal Generation Agent,2026-03-02T23:25:59,0.91,completed,1183,False
AUD-CH-453-Mil-6009,CH-453,Milestone Planning Agent,2026-03-02T23:26:04,0.92,completed,435,False
AUD-CH-453-Car-2104,CH-453,Caregiver Guidance Agent,2026-03-02T23:26:30,0.69,escalated_to_human,3071,True
AUD-CH-453-Eth-2479,CH-453,Ethics and Consent Agent,2026-03-02T23:26:42,0.92,passed,1967,False
AUD-CH-453-Bia-1041,CH-453,Bias Monitoring Agent,2026-03-02T23:26:53,0.95,passed,1512,False
AUD-CH-453-Dat-8785,CH-453,Data Quality Agent,2026-03-02T23:27:01,0.97,passed,1125,False
AUD-CH-453-Con-8098,CH-453,Confidence and Abstention Agent,2026-03-02T23:27:11,0.99,passed,847,False
AUD-CH-454-Inp-4056,CH-454,Input Aggregation Agent,2026-03-02T01:29:00,0.91,completed,5664,False
AUD-CH-454-Pro-1878,CH-454,Profile Synthesis Agent,2026-03-02T01:29:13,0.77,completed,265,False
AUD-CH-454-Pre-3772,CH-454,Prediction Agent,2026-03-02T01:29:55,0.73,escalated_to_human,1743,True
AUD-CH-454-Dom-7388,CH-454,Domain Analysis Agent,2026-03-02T01:30:16,0.95,completed,5113,False
AUD-CH-454-Gui-9078,CH-454,Guideline Generation Agent,2026-03-02T01:30:20,0.81,completed,2413,False
AUD-CH-454-Goa-1081,CH-454,Goal Generation Agent,2026-03-02T01:30:59,0.93,completed,4063,False
AUD-CH-454-Mil-8982,CH-454,Milestone Planning Agent,2026-03-02T01:31:30,0.88,completed,3232,False
AUD-CH-454-Car-9563,CH-454,Caregiver Guidance Agent,2026-03-02T01:31:47,0.71,escalated_to_human,1830,True
AUD-CH-454-Eth-8426,CH-454,Ethics and Consent Agent,2026-03-02T01:32:20,0.93,passed,2276,False
AUD-CH-454-Bia-3892,CH-454,Bias Monitoring Agent,2026-03-02T01:32:24,0.97,passed,2006,False
AUD-CH-454-Dat-9739,CH-454,Data Quality Agent,2026-03-02T01:32:34,0.93,passed,199,False
AUD-CH-454-Con-1755,CH-454,Confidence and Abstention Agent,2026-03-02T01:32:48,0.92,passed,1410,False
AUD-CH-455-Inp-2043,CH-455,Input Aggregation Agent,2026-03-02T15:24:00,0.99,completed,1151,False
AUD-CH-455-Pro-3992,CH-455,Profile Synthesis Agent,2026-03-02T15:24:11,0.74,escalated_to_human,2699,True
AUD-CH-455-Pre-4432,CH-455,Prediction Agent,2026-03-02T15:24:14,0.83,completed,3018,False
AUD-CH-455-Dom-3943,CH-455,Domain Analysis Agent,2026-03-02T15:24:33,0.79,completed,5555,False
AUD-CH-455-Gui-9391,CH-455,Guideline Generation Agent,2026-03-02T15:24:36,0.74,escalated_to_human,4892,True
AUD-CH-455-Goa-3397,CH-455,Goal Generation Agent,2026-03-02T15:24:53,0.73,escalated_to_human,4397,True
AUD-CH-455-Mil-2290,CH-455,Milestone Planning Agent,2026-03-02T15:25:22,0.79,completed,4866,False
AUD-CH-455-Car-3477,CH-455,Caregiver Guidance Agent,2026-03-02T15:25:43,0.81,completed,2633,False
AUD-CH-455-Eth-5812,CH-455,Ethics and Consent Agent,2026-03-02T15:26:12,0.95,passed,2282,False
AUD-CH-455-Bia-3789,CH-455,Bias Monitoring Agent,2026-03-02T15:26:16,0.95,passed,2175,False
AUD-CH-455-Dat-6363,CH-455,Data Quality Agent,2026-03-02T15:26:27,0.97,passed,1386,False
AUD-CH-455-Con-6023,CH-455,Confidence and Abstention Agent,2026-03-02T15:26:30,0.94,passed,864,False
AUD-CH-456-Inp-6779,CH-456,Input Aggregation Agent,2026-03-02T10:19:00,0.8,completed,209,False
AUD-CH-456-Pro-3958,CH-456,Profile Synthesis Agent,2026-03-02T10:19:37,0.94,completed,3597,False
AUD-CH-456-Pre-9539,CH-456,Prediction Agent,2026-03-02T10:20:12,0.94,completed,2825,False
AUD-CH-456-Dom-2652,CH-456,Domain Analysis Agent,2026-03-02T10:20:21,0.73,escalated_to_human,1866,True
AUD-CH-456-Gui-2304,CH-456,Guideline Generation Agent,2026-03-02T10:20:42,0.84,completed,4990,False
AUD-CH-456-Goa-3641,CH-456,Goal Generation Agent,2026-03-02T10:20:57,0.94,completed,4161,False
AUD-CH-456-Mil-2072,CH-456,Milestone Planning Agent,2026-03-02T10:21:13,0.92,completed,3131,False
AUD-CH-456-Car-3799,CH-456,Caregiver Guidance Agent,2026-03-02T10:21:26,0.88,completed,437,False
AUD-CH-456-Eth-4458,CH-456,Ethics and Consent Agent,2026-03-02T10:21:55,0.98,passed,1985,False
AUD-CH-456-Bia-2975,CH-456,Bias Monitoring Agent,2026-03-02T10:21:57,0.97,passed,1656,False
AUD-CH-456-Dat-1202,CH-456,Data Quality Agent,2026-03-02T10:22:06,0.92,passed,2383,False
AUD-CH-456-Con-9098,CH-456,Confidence and Abstention Agent,2026-03-02T10:22:14,0.95,passed,245,False
AUD-CH-457-Inp-1938,CH-457,Input Aggregation Agent,2026-03-01T19:51:00,0.73,escalated_to_human,5483,True
AUD-CH-457-Pro-8093,CH-457,Profile Synthesis Agent,2026-03-01T19:51:20,0.82,completed,2185,False
AUD-CH-457-Pre-9842,CH-457,Prediction Agent,2026-03-01T19:51:51,0.91,completed,2987,False
AUD-CH-457-Dom-6492,CH-457,Domain Analysis Agent,2026-03-01T19:51:57,0.88,completed,2498,False
AUD-CH-457-Gui-7784,CH-457,Guideline Generation Agent,2026-03-01T19:52:20,0.82,completed,5836,False
AUD-CH-457-Goa-2325,CH-457,Goal Generation Agent,2026-03-01T19:52:39,0.98,completed,2533,False
AUD-CH-457-Mil-3724,CH-457,Milestone Planning Agent,2026-03-01T19:52:50,0.91,completed,1842,False
AUD-CH-457-Car-9455,CH-457,Caregiver Guidance Agent,2026-03-01T19:53:35,0.94,completed,4968,False
AUD-CH-457-Eth-2267,CH-457,Ethics and Consent Agent,2026-03-01T19:53:55,0.95,passed,964,False
AUD-CH-457-Bia-1367,CH-457,Bias Monitoring Agent,2026-03-01T19:54:10,0.97,passed,925,False
AUD-CH-457-Dat-9539,CH-457,Data Quality Agent,2026-03-01T19:54:16,0.91,passed,1147,False
AUD-CH-457-Con-8438,CH-457,Confidence and Abstention Agent,2026-03-01T19:54:26,0.95,passed,1896,False
AUD-CH-458-Inp-7446,CH-458,Input Aggregation Agent,2026-03-01T17:31:00,0.93,completed,1298,False
AUD-CH-458-Pro-5871,CH-458,Profile Synthesis Agent,2026-03-01T17:31:14,0.74,escalated_to_human,1799,True
AUD-CH-458-Pre-2366,CH-458,Prediction Agent,2026-03-01T17:31:19,0.98,completed,3854,False
AUD-CH-458-Dom-8735,CH-458,Domain Analysis Agent,2026-03-01T17:31:52,0.79,completed,5496,False
AUD-CH-458-Gui-8749,CH-458,Guideline Generation Agent,2026-03-01T17:31:55,0.9,completed,1441,False
AUD-CH-458-Goa-7341,CH-458,Goal Generation Agent,2026-03-01T17:32:31,0.95,completed,1894,False
AUD-CH-458-Mil-8353,CH-458,Milestone Planning Agent,2026-03-01T17:33:11,0.92,completed,2101,False
AUD-CH-458-Car-7268,CH-458,Caregiver Guidance Agent,2026-03-01T17:33:14,0.94,completed,1909,False
AUD-CH-458-Eth-6218,CH-458,Ethics and Consent Agent,2026-03-01T17:33:28,0.97,passed,734,False
AUD-CH-458-Bia-9924,CH-458,Bias Monitoring Agent,2026-03-01T17:33:37,0.98,passed,1585,False
AUD-CH-458-Dat-3854,CH-458,Data Quality Agent,2026-03-01T17:33:50,0.91,passed,2430,False
AUD-CH-458-Con-1882,CH-458,Confidence and Abstention Agent,2026-03-01T17:33:56,0.81,flagged_for_review,994,True
AUD-CH-459-Inp-6627,CH-459,Input Aggregation Agent,2026-03-01T19:15:00,0.72,escalated_to_human,1628,True
AUD-CH-459-Pro-2525,CH-459,Profile Synthesis Agent,2026-03-01T19:15:20,0.86,completed,4594,False
AUD-CH-459-Pre-7592,CH-459,Prediction Agent,2026-03-01T19:15:58,0.94,completed,4386,False
AUD-CH-459-Dom-6677,CH-459,Domain Analysis Agent,2026-03-01T19:16:06,0.92,completed,1732,False
AUD-CH-459-Gui-1274,CH-459,Guideline Generation Agent,2026-03-01T19:16:31,0.9,completed,2813,False
AUD-CH-459-Goa-9633,CH-459,Goal Generation Agent,2026-03-01T19:16:37,0.9,completed,2596,False
AUD-CH-459-Mil-3197,CH-459,Milestone Planning Agent,2026-03-01T19:17:16,0.93,completed,2555,False
AUD-CH-459-Car-6276,CH-459,Caregiver Guidance Agent,2026-03-01T19:17:27,0.82,completed,1010,False
AUD-CH-459-Eth-6322,CH-459,Ethics and Consent Agent,2026-03-01T19:18:02,0.96,passed,1856,False
AUD-CH-459-Bia-6186,CH-459,Bias Monitoring Agent,2026-03-01T19:18:14,0.94,passed,678,False
AUD-CH-459-Dat-6716,CH-459,Data Quality Agent,2026-03-01T19:18:22,0.97,passed,401,False
AUD-CH-459-Con-8311,CH-459,Confidence and Abstention Agent,2026-03-01T19:18:30,0.86,flagged_for_review,833,True
AUD-CH-460-Inp-7581,CH-460,Input Aggregation Agent,2026-03-02T03:47:00,0.95,completed,169,False
AUD-CH-460-Pro-5479,CH-460,Profile Synthesis Agent,2026-03-02T03:47:07,0.72,escalated_to_human,5461,True
AUD-CH-460-Pre-1626,CH-460,Prediction Agent,2026-03-02T03:47:22,0.8,completed,3806,False
AUD-CH-460-Dom-6609,CH-460,Domain Analysis Agent,2026-03-02T03:47:49,0.85,completed,4281,False
AUD-CH-460-Gui-3318,CH-460,Guideline Generation Agent,2026-03-02T03:48:33,0.85,completed,2459,False
AUD-CH-460-Goa-6571,CH-460,Goal Generation Agent,2026-03-02T03:48:56,0.71,escalated_to_human,292,True
AUD-CH-460-Mil-7994,CH-460,Milestone Planning Agent,2026-03-02T03:49:03,0.74,escalated_to_human,1480,True
AUD-CH-460-Car-8796,CH-460,Caregiver Guidance Agent,2026-03-02T03:49:27,0.92,completed,4935,False
AUD-CH-460-Eth-3351,CH-460,Ethics and Consent Agent,2026-03-02T03:49:52,0.97,passed,691,False
AUD-CH-460-Bia-5724,CH-460,Bias Monitoring Agent,2026-03-02T03:50:01,0.98,passed,1919,False
AUD-CH-460-Dat-6530,CH-460,Data Quality Agent,2026-03-02T03:50:15,0.93,passed,1917,False
AUD-CH-460-Con-8485,CH-460,Confidence and Abstention Agent,2026-03-02T03:50:22,0.95,passed,2185,False
AUD-CH-461-Inp-8898,CH-461,Input Aggregation Agent,2026-03-01T15:19:00,0.95,completed,3666,False
AUD-CH-461-Pro-9391,CH-461,Profile Synthesis Agent,2026-03-01T15:19:07,0.74,escalated_to_human,2666,True
AUD-CH-461-Pre-3228,CH-461,Prediction Agent,2026-03-01T15:19:25,0.99,completed,1604,False
AUD-CH-461-Dom-8266,CH-461,Domain Analysis Agent,2026-03-01T15:19:53,0.76,completed,5065,False
AUD-CH-461-Gui-2203,CH-461,Guideline Generation Agent,2026-03-01T15:20:15,0.76,completed,5667,False
AUD-CH-461-Goa-8302,CH-461,Goal Generation Agent,2026-03-01T15:20:41,0.84,completed,2227,False
AUD-CH-461-Mil-8420,CH-461,Milestone Planning Agent,2026-03-01T15:21:17,0.77,completed,4863,False
AUD-CH-461-Car-3765,CH-461,Caregiver Guidance Agent,2026-03-01T15:21:25,0.72,escalated_to_human,2465,True
AUD-CH-461-Eth-1263,CH-461,Ethics and Consent Agent,2026-03-01T15:21:59,0.97,passed,1473,False
AUD-CH-461-Bia-5685,CH-461,Bias Monitoring Agent,2026-03-01T15:22:10,0.91,passed,2266,False
AUD-CH-461-Dat-2491,CH-461,Data Quality Agent,2026-03-01T15:22:14,0.97,passed,1072,False
AUD-CH-461-Con-5328,CH-461,Confidence and Abstention Agent,2026-03-01T15:22:29,0.94,passed,118,False
AUD-CH-462-Inp-4745,CH-462,Input Aggregation Agent,2026-03-03T01:50:00,0.88,completed,4346,False
AUD-CH-462-Pro-3505,CH-462,Profile Synthesis Agent,2026-03-03T01:50:22,0.9,completed,3455,False
AUD-CH-462-Pre-9097,CH-462,Prediction Agent,2026-03-03T01:50:47,0.87,completed,698,False
AUD-CH-462-Dom-8079,CH-462,Domain Analysis Agent,2026-03-03T01:50:52,0.82,completed,1318,False
AUD-CH-462-Gui-6195,CH-462,Guideline Generation Agent,2026-03-03T01:51:17,0.71,escalated_to_human,1883,True
AUD-CH-462-Goa-2275,CH-462,Goal Generation Agent,2026-03-03T01:51:52,0.83,completed,5502,False
AUD-CH-462-Mil-8088,CH-462,Milestone Planning Agent,2026-03-03T01:52:31,0.84,completed,4784,False
AUD-CH-462-Car-2452,CH-462,Caregiver Guidance Agent,2026-03-03T01:52:55,0.73,escalated_to_human,630,True
AUD-CH-462-Eth-8464,CH-462,Ethics and Consent Agent,2026-03-03T01:53:21,0.93,passed,1600,False
AUD-CH-462-Bia-8036,CH-462,Bias Monitoring Agent,2026-03-03T01:53:28,0.93,passed,1218,False
AUD-CH-462-Dat-2091,CH-462,Data Quality Agent,2026-03-03T01:53:37,0.94,passed,138,False
AUD-CH-462-Con-1868,CH-462,Confidence and Abstention Agent,2026-03-03T01:53:50,0.92,passed,2489,False
AUD-CH-463-Inp-5453,CH-463,Input Aggregation Agent,2026-03-02T11:44:00,0.73,escalated_to_human,4772,True
AUD-CH-463-Pro-5796,CH-463,Profile Synthesis Agent,2026-03-02T11:44:22,0.98,completed,2847,False
AUD-CH-463-Pre-3502,CH-463,Prediction Agent,2026-03-02T11:44:57,0.95,completed,4688,False
AUD-CH-463-Dom-1113,CH-463,Domain Analysis Agent,2026-03-02T11:45:09,0.98,completed,5204,False
AUD-CH-463-Gui-8430,CH-463,Guideline Generation Agent,2026-03-02T11:45:22,0.73,escalated_to_human,4152,True
AUD-CH-463-Goa-6182,CH-463,Goal Generation Agent,2026-03-02T11:45:55,0.73,escalated_to_human,548,True
AUD-CH-463-Mil-2474,CH-463,Milestone Planning Agent,2026-03-02T11:46:39,0.83,completed,5072,False
AUD-CH-463-Car-3976,CH-463,Caregiver Guidance Agent,2026-03-02T11:47:07,0.8,completed,836,False
AUD-CH-463-Eth-2472,CH-463,Ethics and Consent Agent,2026-03-02T11:47:28,0.91,passed,751,False
AUD-CH-463-Bia-1697,CH-463,Bias Monitoring Agent,2026-03-02T11:47:37,0.91,passed,915,False
AUD-CH-463-Dat-4128,CH-463,Data Quality Agent,2026-03-02T11:47:39,0.96,passed,2488,False
AUD-CH-463-Con-5838,CH-463,Confidence and Abstention Agent,2026-03-02T11:47:44,0.95,passed,1267,False
AUD-CH-464-Inp-3990,CH-464,Input Aggregation Agent,2026-03-01T17:06:00,0.87,completed,5256,False
AUD-CH-464-Pro-1879,CH-464,Profile Synthesis Agent,2026-03-01T17:06:38,0.91,completed,2119,False
AUD-CH-464-Pre-5965,CH-464,Prediction Agent,2026-03-01T17:06:45,0.78,completed,3698,False
AUD-CH-464-Dom-8028,CH-464,Domain Analysis Agent,2026-03-01T17:07:21,0.8,completed,3125,False
AUD-CH-464-Gui-2531,CH-464,Guideline Generation Agent,2026-03-01T17:08:04,0.86,completed,672,False
AUD-CH-464-Goa-4273,CH-464,Goal Generation Agent,2026-03-01T17:08:27,0.92,completed,511,False
AUD-CH-464-Mil-2391,CH-464,Milestone Planning Agent,2026-03-01T17:08:38,0.75,completed,5337,False
AUD-CH-464-Car-9961,CH-464,Caregiver Guidance Agent,2026-03-01T17:09:04,0.82,completed,3735,False
AUD-CH-464-Eth-5796,CH-464,Ethics and Consent Agent,2026-03-01T17:09:48,0.94,passed,337,False
AUD-CH-464-Bia-1740,CH-464,Bias Monitoring Agent,2026-03-01T17:09:55,0.97,passed,2278,False
AUD-CH-464-Dat-9198,CH-464,Data Quality Agent,2026-03-01T17:10:04,0.93,passed,2288,False
AUD-CH-464-Con-9921,CH-464,Confidence and Abstention Agent,2026-03-01T17:10:11,0.94,passed,1990,False
AUD-CH-465-Inp-2903,CH-465,Input Aggregation Agent,2026-03-02T12:18:00,0.87,completed,630,False
AUD-CH-465-Pro-2710,CH-465,Profile Synthesis Agent,2026-03-02T12:18:34,0.92,completed,5859,False
AUD-CH-465-Pre-8519,CH-465,Prediction Agent,2026-03-02T12:19:03,0.83,completed,1010,False
AUD-CH-465-Dom-3357,CH-465,Domain Analysis Agent,2026-03-02T12:19:31,0.99,completed,4555,False
AUD-CH-465-Gui-2606,CH-465,Guideline Generation Agent,2026-03-02T12:19:40,0.78,completed,3913,False
AUD-CH-465-Goa-2800,CH-465,Goal Generation Agent,2026-03-02T12:19:49,0.72,escalated_to_human,1879,True
AUD-CH-465-Mil-3561,CH-465,Milestone Planning Agent,2026-03-02T12:20:34,0.83,completed,2586,False
AUD-CH-465-Car-2853,CH-465,Caregiver Guidance Agent,2026-03-02T12:20:38,0.72,escalated_to_human,5413,True
AUD-CH-465-Eth-5629,CH-465,Ethics and Consent Agent,2026-03-02T12:21:21,0.99,passed,92,False
AUD-CH-465-Bia-6657,CH-465,Bias Monitoring Agent,2026-03-02T12:21:23,0.91,passed,1124,False
AUD-CH-465-Dat-9341,CH-465,Data Quality Agent,2026-03-02T12:21:35,0.92,passed,1503,False
AUD-CH-465-Con-8835,CH-465,Confidence and Abstention Agent,2026-03-02T12:21:37,0.96,passed,95,False
AUD-CH-466-Inp-9057,CH-466,Input Aggregation Agent,2026-03-03T00:01:00,0.76,completed,4547,False
AUD-CH-466-Pro-8059,CH-466,Profile Synthesis Agent,2026-03-03T00:01:13,0.86,completed,5954,False
AUD-CH-466-Pre-6311,CH-466,Prediction Agent,2026-03-03T00:01:18,0.81,completed,168,False
AUD-CH-466-Dom-2802,CH-466,Domain Analysis Agent,2026-03-03T00:01:32,0.76,completed,3736,False
AUD-CH-466-Gui-9707,CH-466,Guideline Generation Agent,2026-03-03T00:01:50,0.97,completed,1674,False
AUD-CH-466-Goa-6490,CH-466,Goal Generation Agent,2026-03-03T00:02:25,0.7,escalated_to_human,4708,True
AUD-CH-466-Mil-1928,CH-466,Milestone Planning Agent,2026-03-03T00:02:28,0.72,escalated_to_human,5799,True
AUD-CH-466-Car-7564,CH-466,Caregiver Guidance Agent,2026-03-03T00:03:10,0.69,escalated_to_human,2165,True
AUD-CH-466-Eth-5761,CH-466,Ethics and Consent Agent,2026-03-03T00:03:34,0.92,passed,939,False
AUD-CH-466-Bia-1778,CH-466,Bias Monitoring Agent,2026-03-03T00:03:42,0.93,passed,2230,False
AUD-CH-466-Dat-1337,CH-466,Data Quality Agent,2026-03-03T00:03:49,0.93,passed,177,False
AUD-CH-466-Con-9794,CH-466,Confidence and Abstention Agent,2026-03-03T00:03:58,0.95,passed,1489,False
AUD-CH-467-Inp-4920,CH-467,Input Aggregation Agent,2026-03-02T01:58:00,0.8,completed,2948,False
AUD-CH-467-Pro-4085,CH-467,Profile Synthesis Agent,2026-03-02T01:58:18,0.9,completed,3926,False
AUD-CH-467-Pre-3742,CH-467,Prediction Agent,2026-03-02T01:58:24,0.72,escalated_to_human,3611,True
AUD-CH-467-Dom-7731,CH-467,Domain Analysis Agent,2026-03-02T01:58:59,0.79,completed,2102,False
AUD-CH-467-Gui-2518,CH-467,Guideline Generation Agent,2026-03-02T01:59:16,0.72,escalated_to_human,735,True
AUD-CH-467-Goa-4725,CH-467,Goal Generation Agent,2026-03-02T01:59:34,0.79,completed,2693,False
AUD-CH-467-Mil-5904,CH-467,Milestone Planning Agent,2026-03-02T02:00:18,0.82,completed,382,False
AUD-CH-467-Car-6489,CH-467,Caregiver Guidance Agent,2026-03-02T02:00:47,0.82,completed,4504,False
AUD-CH-467-Eth-8442,CH-467,Ethics and Consent Agent,2026-03-02T02:01:23,0.94,passed,1906,False
AUD-CH-467-Bia-8134,CH-467,Bias Monitoring Agent,2026-03-02T02:01:30,0.94,passed,440,False
AUD-CH-467-Dat-8963,CH-467,Data Quality Agent,2026-03-02T02:01:34,0.85,flagged_for_review,2037,True
AUD-CH-467-Con-3283,CH-467,Confidence and Abstention Agent,2026-03-02T02:01:40,0.95,passed,1205,False
AUD-CH-468-Inp-7682,CH-468,Input Aggregation Agent,2026-03-02T09:27:00,0.78,completed,2323,False
AUD-CH-468-Pro-1083,CH-468,Profile Synthesis Agent,2026-03-02T09:27:22,0.94,completed,3016,False
AUD-CH-468-Pre-3976,CH-468,Prediction Agent,2026-03-02T09:27:25,0.9,completed,5581,False
AUD-CH-468-Dom-2072,CH-468,Domain Analysis Agent,2026-03-02T09:27:46,0.73,escalated_to_human,1582,True
AUD-CH-468-Gui-4980,CH-468,Guideline Generation Agent,2026-03-02T09:27:59,0.77,completed,1763,False
AUD-CH-468-Goa-5176,CH-468,Goal Generation Agent,2026-03-02T09:28:41,0.79,completed,3708,False
AUD-CH-468-Mil-7084,CH-468,Milestone Planning Agent,2026-03-02T09:28:46,0.89,completed,2338,False
AUD-CH-468-Car-7932,CH-468,Caregiver Guidance Agent,2026-03-02T09:29:13,0.98,completed,5943,False
AUD-CH-468-Eth-4616,CH-468,Ethics and Consent Agent,2026-03-02T09:29:24,0.79,flagged_for_review,1532,True
AUD-CH-468-Bia-7023,CH-468,Bias Monitoring Agent,2026-03-02T09:29:33,0.95,passed,1580,False
AUD-CH-468-Dat-4523,CH-468,Data Quality Agent,2026-03-02T09:29:44,0.94,passed,1969,False
AUD-CH-468-Con-1809,CH-468,Confidence and Abstention Agent,2026-03-02T09:29:53,0.63,flagged_for_review,1619,True
AUD-CH-469-Inp-3202,CH-469,Input Aggregation Agent,2026-03-02T02:02:00,0.91,completed,2712,False
AUD-CH-469-Pro-3125,CH-469,Profile Synthesis Agent,2026-03-02T02:02:20,0.98,completed,4634,False
AUD-CH-469-Pre-8425,CH-469,Prediction Agent,2026-03-02T02:02:27,0.86,completed,1277,False
AUD-CH-469-Dom-4643,CH-469,Domain Analysis Agent,2026-03-02T02:02:59,0.78,completed,945,False
AUD-CH-469-Gui-3557,CH-469,Guideline Generation Agent,2026-03-02T02:03:09,0.77,completed,5202,False
AUD-CH-469-Goa-1752,CH-469,Goal Generation Agent,2026-03-02T02:03:15,0.79,completed,4956,False
AUD-CH-469-Mil-5209,CH-469,Milestone Planning Agent,2026-03-02T02:03:34,0.82,completed,4395,False
AUD-CH-469-Car-5795,CH-469,Caregiver Guidance Agent,2026-03-02T02:04:11,0.78,completed,5621,False
AUD-CH-469-Eth-6032,CH-469,Ethics and Consent Agent,2026-03-02T02:04:43,0.98,passed,1099,False
AUD-CH-469-Bia-3047,CH-469,Bias Monitoring Agent,2026-03-02T02:04:47,0.97,passed,627,False
AUD-CH-469-Dat-6022,CH-469,Data Quality Agent,2026-03-02T02:05:00,0.98,passed,1775,False
AUD-CH-469-Con-2587,CH-469,Confidence and Abstention Agent,2026-03-02T02:05:07,0.97,passed,1910,False
AUD-CH-470-Inp-6502,CH-470,Input Aggregation Agent,2026-03-03T04:16:00,0.82,completed,3764,False
AUD-CH-470-Pro-4443,CH-470,Profile Synthesis Agent,2026-03-03T04:16:25,0.85,completed,2923,False
AUD-CH-470-Pre-4282,CH-470,Prediction Agent,2026-03-03T04:16:31,0.75,completed,4972,False
AUD-CH-470-Dom-1015,CH-470,Domain Analysis Agent,2026-03-03T04:16:56,0.86,completed,2569,False
AUD-CH-470-Gui-3934,CH-470,Guideline Generation Agent,2026-03-03T04:17:25,0.78,completed,4701,False
AUD-CH-470-Goa-1410,CH-470,Goal Generation Agent,2026-03-03T04:17:29,0.98,completed,1907,False
AUD-CH-470-Mil-1800,CH-470,Milestone Planning Agent,2026-03-03T04:18:05,0.78,completed,2107,False
AUD-CH-470-Car-5981,CH-470,Caregiver Guidance Agent,2026-03-03T04:18:10,0.88,completed,2320,False
AUD-CH-470-Eth-5085,CH-470,Ethics and Consent Agent,2026-03-03T04:18:18,0.96,passed,1422,False
AUD-CH-470-Bia-3831,CH-470,Bias Monitoring Agent,2026-03-03T04:18:23,0.97,passed,2034,False
AUD-CH-470-Dat-9871,CH-470,Data Quality Agent,2026-03-03T04:18:36,0.98,passed,647,False
AUD-CH-470-Con-8228,CH-470,Confidence and Abstention Agent,2026-03-03T04:18:38,0.91,passed,1169,False
AUD-CH-471-Inp-6924,CH-471,Input Aggregation Agent,2026-03-01T21:02:00,0.95,completed,1349,False
AUD-CH-471-Pro-1945,CH-471,Profile Synthesis Agent,2026-03-01T21:02:30,0.69,escalated_to_human,947,True
AUD-CH-471-Pre-1665,CH-471,Prediction Agent,2026-03-01T21:02:46,0.81,completed,2768,False
AUD-CH-471-Dom-9629,CH-471,Domain Analysis Agent,2026-03-01T21:03:23,0.85,completed,1250,False
AUD-CH-471-Gui-2174,CH-471,Guideline Generation Agent,2026-03-01T21:04:04,0.87,completed,2408,False
AUD-CH-471-Goa-4298,CH-471,Goal Generation Agent,2026-03-01T21:04:49,0.83,completed,5874,False
AUD-CH-471-Mil-1017,CH-471,Milestone Planning Agent,2026-03-01T21:05:19,0.86,completed,337,False
AUD-CH-471-Car-6284,CH-471,Caregiver Guidance Agent,2026-03-01T21:05:56,0.76,completed,452,False
AUD-CH-471-Eth-2819,CH-471,Ethics and Consent Agent,2026-03-01T21:05:59,0.94,passed,1152,False
AUD-CH-471-Bia-8100,CH-471,Bias Monitoring Agent,2026-03-01T21:06:11,0.96,passed,1375,False
